Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
9/7/2020,2/1/2020,9/6/2020,SC,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All ages,120,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,12,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,49,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,84,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,108,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,85+,98,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Hypertensive diseases,I10-I15,All ages,356,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,19,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,53,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,77,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,85+,60,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Ischemic heart disease,I20-I25,All ages,212,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,45-54,12,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,55-64,31,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,65-74,47,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,75-84,61,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,85+,52,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrest,I46,All ages,211,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,18,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,53,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,79,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,64,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All ages,216,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,55-64,21,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,65-74,44,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,75-84,62,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,85+,64,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Heart failure,I50,All ages,202,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,20,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,33,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,50,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,33,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Cerebrovascular diseases,I60-I69,All ages,144,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,14,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,42,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,41,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,23,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All ages,130,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,0-24,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,45-54,17,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,55-64,55,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,65-74,120,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,75-84,102,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,85+,55,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Sepsis,Sepsis,A40-A41,All ages,359,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,0,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,0,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,11,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,20,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,31,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,19,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Malignant neoplasms,Malignant neoplasms,C00-C97,All ages,81,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,45-54,18,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,55-64,61,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,65-74,123,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,75-84,106,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,85+,51,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Diabetes,Diabetes,E10-E14,All ages,366,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,0-24,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,45-54,12,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,55-64,26,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,65-74,22,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,75-84,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,85+,0,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Obesity,Obesity,E65-E68,All ages,79,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,35-44,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,45-54,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,55-64,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,65-74,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,75-84,24,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,85+,50,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Alzheimer disease,Alzheimer disease,G30,All ages,77,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",35-44,0,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",45-54,0,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",55-64,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",65-74,27,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",75-84,100,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",85+,154,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",All ages,286,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,45-54,14,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,55-64,41,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,65-74,114,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,75-84,94,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,85+,53,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Renal failure,Renal failure,N17-N19,All ages,320,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",0-24,0,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",25-34,0,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",35-44,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",55-64,16,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",65-74,16,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",75-84,44,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",85+,43,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",All ages,129,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",0-24,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",35-44,31,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",45-54,78,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",55-64,330,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",65-74,573,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",75-84,709,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",85+,493,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",All ages,"2,227",
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,0-24,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,25-34,12,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,35-44,38,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,45-54,90,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,55-64,287,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,65-74,534,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,75-84,659,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,85+,583,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SC,Coronavirus Disease 2019,COVID-19,U071,All ages,"2,208",
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,18,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,11,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,,Counts less than 10 suppressed.
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,20,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Influenza and pneumonia,J09-J18,All ages,69,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,0,
9/7/2020,2/1/2020,9/6/2020,SD,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,0,
